File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
a78c78b9-e936-4c3b-805a-372b2f7295bf	39db5ff3-90a8-4049-80f1-5885554f4ba5_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-AX-A064	TCGA-AX-A064-01A	Primary Tumor
2685b755-ac65-40ce-8082-d5f747d8d5bc	c5c5cce3-854c-40b2-8635-ed3b262d02bb_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-A5-A0GA	TCGA-A5-A0GA-01A	Primary Tumor
bb979092-d5fc-4c43-83fc-542a5e3c3f82	c5c5cce3-854c-40b2-8635-ed3b262d02bb_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-A5-A0GA	TCGA-A5-A0GA-01A	Primary Tumor
febc6561-f43e-49f6-a149-6be51b3a2481	9f2943cb-ce64-43de-9d9c-2a73ed04ab23_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-BG-A0M0	TCGA-BG-A0M0-01A	Primary Tumor
617a5493-72b7-4aa2-a877-afcb10f6a1dd	cc2ec29d-983b-482b-8161-1ba51bf11770_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-AP-A0L8	TCGA-AP-A0L8-01A	Primary Tumor
731debb9-4566-4a5e-a17e-47f8991766ef	14725cd4-39c5-459f-a36b-190adbca961f_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-AP-A0LO	TCGA-AP-A0LO-01A	Primary Tumor
c2c3415c-1073-4dca-8b33-91f95567bf9d	e854b7a8-5385-4cec-b038-8133afa4153d_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-BG-A0MG	TCGA-BG-A0MG-01A	Primary Tumor
5ece22f0-e400-4cd8-b9e4-7120212a3132	e13c29fb-7d1b-470f-9eea-62ceb3992f6e_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-BG-A0LX	TCGA-BG-A0LX-01A	Primary Tumor
3eb43982-9577-484a-ad76-47e0c47e1477	e13c29fb-7d1b-470f-9eea-62ceb3992f6e_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-BG-A0LX	TCGA-BG-A0LX-01A	Primary Tumor
882cafa8-ebfc-4fd2-be28-31689f0d82a9	e1ef8dca-0c80-4652-8ec9-8a38968f2500_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-A5-A0GN	TCGA-A5-A0GN-01A	Primary Tumor
39ec71b1-57d6-4183-ae77-f7e1e54b7762	e40fa111-c3d5-4f70-9f54-81b6d36be471_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-B5-A0JR	TCGA-B5-A0JR-01A	Primary Tumor
cd4c896e-5c3e-424f-91bc-cee582f1f2f4	cb606623-c338-4a36-a94c-14c0ba3d22d5_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-BS-A0UM	TCGA-BS-A0UM-01A	Primary Tumor
78f3391c-c986-432c-bd1c-3c4594781a92	3b9d46ea-a7af-4ed2-9c48-d8c8fcc6be3c_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-BG-A0MI	TCGA-BG-A0MI-01A	Primary Tumor
8e53b1d5-f4ce-4386-9431-de5838392e59	2fb939fa-1aca-4bf8-9dfe-64a4e0a14409_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-A5-A0RA	TCGA-A5-A0RA-01A	Primary Tumor
bcd1af4e-bcfb-49b8-8e0e-5ae231490106	f94ced4e-e435-4ef3-b7a9-591f4615184d_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-BS-A0UV	TCGA-BS-A0UV-01A	Primary Tumor
4df031b3-c886-4f49-88cf-168933cbdff8	febf4330-6d02-4689-8078-06f53d6e6d08_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-AP-A05A	TCGA-AP-A05A-01A	Primary Tumor
b1950556-20c4-49a1-b84b-af8489687b04	3fb54313-e9e5-4374-88d0-2333d556639d_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-AP-A0LG	TCGA-AP-A0LG-01A	Primary Tumor
cacfa386-4f2e-4006-8a57-ec3fdcd8fbce	fc979fae-ac76-4459-951c-ca5ec68a42bd_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-AP-A0LL	TCGA-AP-A0LL-01A	Primary Tumor
652d5b9a-5a34-4c78-8455-3488a61441db	142f63eb-3cc6-4b9d-827a-c5b70a228846_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-UCEC	TCGA-AX-A060	TCGA-AX-A060-01A	Primary Tumor
