File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
5d56e68a-eab1-434b-af69-f887eace7502	55b5717a-c0f5-495e-99d9-ac57ba7eb3d0.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-EW-A1J6	TCGA-EW-A1J6-01A	Primary Tumor
59c88428-681c-4ce0-8641-42c4667e16b9	9ddd99c6-4543-4f27-85ec-df6d284852c2.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-BH-A0RX	TCGA-BH-A0RX-01A	Primary Tumor
5dea7207-7c7b-4997-97de-5526c2faebb9	67ac25fc-fb4e-4032-a2c7-bc167105feb5.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-AR-A24V	TCGA-AR-A24V-01A	Primary Tumor
85d18544-d77f-49bd-96a7-2cea7708d4dd	8c7e08f5-edbe-4ace-806b-41fa0975fc69.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-AC-A8OQ	TCGA-AC-A8OQ-01A	Primary Tumor
cda9bf35-bf2b-459f-9ce2-d17d3fe34cc4	6bbaf5d8-9fcb-4d65-99c1-8853db1cabc4.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-E9-A1N8	TCGA-E9-A1N8-01A	Primary Tumor
5c0598b8-5b96-43fd-82c8-deecdb66bbfa	a0c69078-7bf4-461c-8d6b-8eadf7dd719e.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-BH-A0H6	TCGA-BH-A0H6-01A	Primary Tumor
d4e8729d-bcef-4858-a993-c74f5adfe942	7a2635b6-159b-4b20-9313-c81e4792b19a.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-AN-A0XV	TCGA-AN-A0XV-01A	Primary Tumor
c064182e-e55e-4e6b-aed5-be345e6ac6be	21dec346-790d-4de7-a706-45a0149b9c31.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-A2-A0YL	TCGA-A2-A0YL-01A	Primary Tumor
8a2d0dff-5ab1-49d0-9142-fae0ec5a367a	610d3022-355b-4a41-b569-f3a9a8ec6dfc.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-D8-A1JU	TCGA-D8-A1JU-01A	Primary Tumor
499bab46-71e1-4686-98f8-18b18ef279cb	fa28ad66-6149-4614-9412-7365a43f7166.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-EW-A2FR	TCGA-EW-A2FR-01A	Primary Tumor
ce8dbc67-9d63-4d77-a885-baca3f85025f	a210981a-f5eb-425a-ac19-c82b31f4d2f3.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-A2-A1FX	TCGA-A2-A1FX-01A	Primary Tumor
1ca47585-6ffc-46ad-9a0e-d5e37fb5423f	3c0bc662-c8b3-4f81-8249-4e4a75d0000b.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-AR-A2LO	TCGA-AR-A2LO-01A	Primary Tumor
db7e6749-1bcd-4399-b635-d5548adfd9be	4bfa109d-02c6-4be6-8639-ee4f7f2fbe35.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-D8-A27V	TCGA-D8-A27V-01A	Primary Tumor
7e1dcc0f-c056-4eb2-abe2-139ec67c5041	88f5be3e-94f6-428d-a5cc-33efa91b59ae.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-AO-A0JF	TCGA-AO-A0JF-01A	Primary Tumor
6f1fc76e-d1e6-4393-843a-d4d2533bb428	9c18441a-9298-4ab0-9294-729d0c19df48.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-E9-A5FK	TCGA-E9-A5FK-01A	Primary Tumor
daeb0a93-44d2-47fe-9883-97c0bfd53ce7	c6c2281a-88d7-44d2-ad46-4bd78d2414f9.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-E9-A2JT	TCGA-E9-A2JT-01A	Primary Tumor
66878be5-243d-4c91-ae87-f4172f7892fd	36f52a27-d1f4-41dd-bea3-811dd2fa9f51.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-BH-A203	TCGA-BH-A203-01A	Primary Tumor
d68d1a8f-b73b-4f12-a44d-78ee10051833	a64d383d-184f-4e9b-b052-1e289353a516.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-A2-A25A	TCGA-A2-A25A-01A	Primary Tumor
dd227a6d-d47f-42d6-95d0-b3debf592ffd	60fffc69-4afa-4a15-83da-efc7b5058002.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-B6-A1KF	TCGA-B6-A1KF-01A	Primary Tumor
aa921596-05d6-474c-8163-58b752f18c18	3d105e5d-3281-4cbe-ad9c-78f5b6928f81.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-E2-A1AZ	TCGA-E2-A1AZ-01A	Primary Tumor
593351bb-a5dc-4f46-89f9-9d3c98c73be4	553fcdd9-1c7a-4851-bfc3-b1186fc2ab7b.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-AC-A2FE	TCGA-AC-A2FE-01A	Primary Tumor
ae79f251-861c-4dbf-bf0a-af008b99f64a	15d3ddb5-56be-4286-94aa-c769460636a4.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-LL-A73Y	TCGA-LL-A73Y-01A	Primary Tumor
0c7d0193-6c69-483d-9e86-d76b2ccca038	20cc032b-538e-44e7-b689-92d84f51aaea.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-AR-A1AM	TCGA-AR-A1AM-01A	Primary Tumor
1cdcdfa3-25a3-4aae-a11e-fcba71b7bc74	ceb441aa-8522-4b1a-bb29-2782d566d7eb.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-GM-A5PX	TCGA-GM-A5PX-01A	Primary Tumor
88366ed1-584f-40dc-a582-76c482617d22	bf730474-1b30-4d63-9677-f663417974e0.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-AR-A1AX	TCGA-AR-A1AX-01A	Primary Tumor
e0232883-8234-4509-b2e7-cfe827e49754	adc2ccd1-55f8-4bf5-b3e9-fb2e8bf633e9.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-A7-A4SC	TCGA-A7-A4SC-01A	Primary Tumor
8eac10df-21f4-442a-a484-e152187e4e75	eb0ed99c-82d6-4908-8510-f012163841c4.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-OL-A66N	TCGA-OL-A66N-01A	Primary Tumor
3b60264b-bbba-4ed6-9957-feb56c12fb9b	02800692-f1ff-425b-9774-96f74ce9a1a1.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-E2-A1L8	TCGA-E2-A1L8-01A	Primary Tumor
